Calf_ID,Diet,Sampling_date,Antibiotic_bef_aft,Ruminococcaceae UCG-005,Lachnospiraceae,Bacteroides,Blautia,Alloprevotella,Muribaculaceae uncultured bacterium,Rikenellaceae RC9 Gut group,Clostridium sensu stricto 1,Romboutsia,Prevotella 2,Eubacterium coprostanoligenes group,Christensenellaceae R 7 group,Ruminococcaceae UCG-014,Fusobacterium,Uncultured Porphyromonadaceae bacterium,Faecalibacterium,Mollicutes RF39,Ruminococcaceae UCG-010,Prevotellaceae UCG-003,Lachnospiraceae UCG-010,Ruminococcus gauvreauii group,Bifidobacterium,Tyzzerella 4,Paeniclostridium,Roseburia,Turicibacter,Streptococcus,Mollicutes RF39 uncultured bacterium,Pseudomonas,Ruminococcaceae UCG-013,Sharpea,Akkermansia,Terrisporobacter,Peptococcaceae uncultured,Subdoligranulum,Phascolarctobacterium,Sutterella,Prevotella 9,Ruminiclostridium 9,Prevotellaceae NK3B31 group,Ruminococcaceae,Ruminococcus 1,Olsenella,Odoribacter,Oscillibacter,Ruminococcus torques group,Alistipes,Family XIII AD3011 group,Parabacteroides,Lachnospiraceae NK4A136 group,Prevotellaceae GA6A1 group,Ruminococcaceae uncultured,Desulfovibrio,Erysipelotrichaceae uncultured,Agathobacter,Anaerovibrio,Lachnospiraceae AC2044 group,Holdemanella,Prevotella 1,Ruminococcaceae UCG-002,Peptoclostridium,Succinivibrio,Lachnospiraceae uncultured,Lachnospiraceae NK3A20 group,Clostridioides,Erysipelotrichaceae UCG-003,Ruminococcaceae NK4A214 group,Megamonas,Mollicutes RF39 uncultured rumen bacterium,Uncultured Lachnospiraceae bacterium,Catenibacterium,Clostridiales vadinbb60 group uncultured bacterium,Eubacterium nodatum group,Prevotellaceae uncultured,Muribaculaceae gut metagenome,Treponema 2,Lachnospiraceae GCA 900066575,Anaerostipes,Lachnoclostridium,Faecalitalea,Uncultured Erysipelotrichaceae bacterium,Lachnospiraceae UCG-001,Acetitomaculum,Ruminococcaceae UCG-009,Lactococcus,Lachnospiraceae UCG-004,Fournierella,Coprococcus 3,Peptococcus,Lachnoclostridium 10,Muribaculaceae uncultured organism,Bacteroidales,Intestinimonas,Escherichia-Shigella,Ruminococcus 2,Enterobacteriaceae,Uncultured Bacteroidales bacterium,Dorea,Erysipelotrichaceae UCG-004,Marvinbryantia,Tyzzerella,Candidatus Stoquefichus,Ruminiclostridium 6,Erysipelotrichaceae UCG-002,Megasphaera,Butyricicoccus,Others
55,LA,30/10/2017,aft_Ab,1047,2806.999999,453,403,535.9999999,1192,354,86.99999997,25.99999997,207,318.0000001,220,58.00000003,0,29.99999998,126,5.000000045,47.99999994,239,188,48.99999998,52.99999999,0,0,135.0000001,32.99999995,0,0,17.99999996,88.00000001,116.0000001,0,0,35.00000003,0,119,104,588,36.99999996,103,84,733.9999999,89.00000005,52.99999999,81.00000004,0,10.99999998,88.00000001,81.99999993,117,0,24.99999994,0,0,229,118,242.0000001,10.99999998,289,0,0,106,74.99999995,0,0,16.00000003,0,0,0,0,0,28.99999994,4.000000007,127.9999999,0,0,29.99999998,0,40.99999996,0,0,77.00000003,0,0,13.00000006,48.99999998,0,0,0,0,303.0000001,0,0,0,10.99999998,0,0,0,9.000000052,43.00000004,67.99999998,0,156,0,10.99999998,16.00000003,1113
59,LA,30/10/2017,aft_Ab,1621,2687,1255,790,2082.999999,1995,621,23.00000008,87.99999998,40.00000006,501.9999999,344.9999999,354.0000001,23.99999996,224.9999999,214.0000001,148.0000001,258.9999999,315.0000001,505,147,149,32.00000001,35.00000006,42.00000003,28.00000009,18.00000007,515,11.0000001,97.99999999,20.00000003,187.0000001,0,288.0000001,0,82.99999997,101.9999999,0,69.00000003,99.99999995,91.00000002,191,209.9999999,77.00000008,138.0000001,0,35.00000006,79.00000004,149,0,0,55.00000009,199.9999999,135,0,64.00000002,38.99999998,28.00000009,113,473,0,57.99999993,20.99999991,0,0,0,101,0,8.999999933,343,8.000000053,42.00000003,13.00000006,0,0,3.999999925,47.99999991,0,0,1.999999962,0,43.99999999,11.0000001,64.00000002,20.00000003,0,0,11.0000001,0,11.99999998,38.0000001,116.0000001,23.00000008,25.99999992,62.99999994,11.0000001,0,0,35.99999993,94.99999995,0,60.0000001,0,0,0,25.99999992,981
62,LA,30/10/2017,aft_Ab,933,2687.999999,317,393,357,1738,84.00000001,234,142,276,243,305.0000001,0,0,29.00000002,75.99999996,24.00000002,64.00000001,60.99999996,211.0000001,99,33.00000004,0,24.00000002,63.00000004,103,0,19.00000002,16.99999995,140,59.00000001,0,36.99999994,84.00000001,0,59.99999999,56.99999994,183,73.00000004,200,49.00000002,219,123,16.99999995,82.00000006,31.99999994,0,29.99999999,65.99999996,88.00000003,0,24.99999999,15.99999997,0,21.99999994,125.9999999,26.99999994,39.00000002,147,15,0,21.99999994,62.00000006,0,0,1.999999949,0,0,0,0,21.99999994,39.00000002,63.00000004,55.99999996,44.00000002,0,54.99999999,0,8.000000049,0,0,225,199,0,9.999999998,102.0000001,0,263,0,0,69.99999999,0,18.00000005,0,0,0,0,6.999999948,8.000000049,20.99999997,4.999999999,0,77.00000006,0,0,0,818
66,LA,30/10/2017,aft_Ab,1661,2298.999999,2794.000001,213.0000001,230.9999999,420,546.0000001,86.00000001,253,246,208,184,68,47.00000005,20.99999995,0,42.00000002,446.9999999,118,187.9999999,160,0,35.00000004,91.00000003,92.99999999,51.99999994,16.00000005,34.00000006,32.99999995,60.00000004,18.99999999,10.00000005,26.99999995,59.00000006,0,37.99999998,103,7.999999961,49.99999999,14.99999994,50.99999996,4.000000046,67.00000002,72.00000004,29.00000004,0,24.00000001,38.99999996,0,0,0,38.99999996,0,0,41.00000005,0,161,7.999999961,11.00000003,0,0,4.000000046,5.000000025,14.99999994,29.00000004,4.000000046,12.00000001,0,0,0,0,62.99999997,29.00000004,74.99999998,214,0,0,0,0,0,0,7.999999961,82.99999994,47.00000005,16.00000005,0,0,98.00000001,0,18.00000001,0,0,0,0,0,0,0,24.00000001,61.00000001,29.00000004,68.99999998,23.00000004,0,0,2.999999936,13.99999996,660
68,LA,30/10/2017,aft_Ab,2107,3435,1561,261.0000001,578,1569,667.9999999,96.99999999,219,388,325,298.0000001,184.0000001,22.00000006,42.00000005,25.99999998,105,697.0000001,110.0000001,239,39.99999999,5.000000049,22.99999999,65.99999997,114.9999999,77,19.00000007,165.9999999,30.00000009,245.9999999,34.99999994,62.99999998,37.99999993,40.99999992,0,88.99999995,288.9999999,39.00000006,140,133.0000001,126,413,70.00000009,40.99999992,80.99999992,0,14.99999995,83.99999991,79.99999999,3.99999992,0,34.00000001,3.99999992,22.99999999,282,139,456.9999999,2.99999999,275.0000001,10.0000001,0,42.00000005,0,0,0,0,11.00000003,0,0,0,0,227.0000001,93.00000007,144.0000001,45.99999997,0,17.99999994,0,0,0,59.00000006,137,348.9999999,51.99999995,11.99999996,0,0,0,0,156.0000001,17.99999994,0,11.99999996,0,0,11.99999996,3.99999992,43.99999991,110.0000001,26.99999991,334,17.00000001,128,0,0,22.00000006,1105
70,LA,30/10/2017,aft_Ab,384,1838,257,164,355,512,77.00000003,102,52.99999996,102,192,25,146,0,260,70,15,22.00000003,76.00000001,28.99999998,33.99999998,6.000000017,0,12.99999996,287,32.00000003,0,12.00000003,18.99999998,104,0,3.999999982,0,11.00000002,0,42.99999996,124,364,17.00000003,53.99999998,57.99999996,126,57.00000003,12.00000003,16.00000002,0,0,46.00000001,6.000000017,200,0,6.000000017,0,0,72.00000003,145,0,6.000000017,544,0,0,101,40,0,0,18.99999998,0,0,0,0,0,17.99999996,25,166,15,0,9.999999999,0,0,0,77.00000003,371,61.00000001,0,12.00000003,37.99999996,0,16.00000002,0,0,30,0,0,0,0,0,0,16.00000002,7.000000035,18.99999998,27.99999996,0,67.99999996,0,5,0,533
74,LA,30/10/2017,aft_Ab,1746,2570.000001,992,580.9999999,755.9999999,1537,619,118,258.0000001,146.9999999,520.0000001,879.0000001,74.00000005,55.99999997,1026,43.00000001,35.99999994,291.0000001,290.0000001,204.0000001,50.00000009,8.000000057,0,110,84.00000006,122,18.00000007,178.9999999,32.00000001,416.9999999,10.00000002,7.000000076,22,43.00000001,0,120,576,302.0000001,0,53.00000003,156.9999999,774,85.00000004,110,111.9999999,19.00000005,20.00000004,71.0000001,198.9999999,71.0000001,0,51.00000007,0,45.99999995,382,128.0000001,272,17.00000009,363.9999999,14.99999992,0,148.0000001,68.99999993,4.999999902,0,3.999999922,0,0,0,0,0,40.00000007,31.00000003,170.0000001,50.00000009,2.999999941,18.00000007,0,0,0,80.99999991,11,154,47.99999991,23.99999996,63.00000005,0,10.00000002,0,106.0000001,32.99999999,1.999999961,43.99999999,23.99999996,7.000000076,0,0,45.99999995,93.0000001,41.00000005,117.0000001,18.00000007,0,0,0,0,2044
78,LA,30/10/2017,aft_Ab,348.0000001,481.0000001,492.0000002,117,95.99999999,55,166,0,22.00000001,56.99999999,62.00000001,128,94,78,24.00000001,10.00000001,0,39,35.00000001,55.99999999,0,0,0,0,0,0,0,0,2.999999993,56.99999999,0,4.999999989,0,11.00000001,0,15.99999999,42.99999999,0,7.000000014,7.000000014,2.999999993,41,1.999999995,13,0,0,23.00000001,21.00000001,32.99999999,9.00000001,0,0,42,0,0,0,0,0,31.99999999,45.99999999,0,0,0,0,0,0,0,0,0,0,0,21.00000001,11.00000001,0,20.00000001,0,0,0,0,11.00000001,0,0,15,8.000000012,0,0,0,0,0,12,0,0,28.99999999,13,0,0,0,0,0,0,0,0,14,0,2.999999993,0,96.99999999
235,LA,30/10/2017,aft_Ab,1284,882.9999999,797.9999999,22.00000002,102,3742.999999,1200,9.999999984,34.00000006,0,1224,370,45.99999996,4.999999992,50.00000006,0,87.99999995,200,409,201,0,2.000000052,0,11.00000001,64.00000001,45.00000007,0,33.00000003,23.99999994,99.99999998,0,85,0,0,0,56.99999997,32.00000001,0,12.00000004,96.00000002,0,251.9999999,45.00000007,12.00000004,128,0,82.00000006,55.99999994,76.00000005,149,0,18.00000005,128,0,0,22.00000002,56.99999997,0,99.99999998,129,0,13.00000006,0,0,0,0,8.999999959,0,0,0,0,39.00000005,55.00000005,0,0,0,0,0,0,0,28.00000004,0,0,7.000000044,14.99999998,29.99999995,0,13.99999995,0,0,0,29.00000006,0,0,0,0,117,28.00000004,33.00000003,20.99999999,23.99999994,0,0,0,0,0,739.9999999
247,LA,30/10/2017,aft_Ab,583.0000002,507,176,114,459.0000001,472.9999998,96.00000002,13,40.00000002,189,34.00000001,92.99999999,2.999999984,0,30,47.00000001,13,39,19.99999999,43.99999998,13,2.999999984,0,12.00000002,0,12.00000002,0,0,0,45.99999999,54,0,6.99999999,40.00000002,0,21.00000001,8.000000012,40.00000002,19.00000001,34.99999999,45.00000001,19.00000001,45.99999999,19.00000001,30,0,8.000000012,118,17,0,0,4.000000006,0,0,0,11,0,8.000000012,15.99999998,0,0,0,0,0,0,6.000000009,0,0,0,0,0,6.99999999,4.000000006,30.99999998,0,0,27.00000002,0,28,0,0,0,0,0,4.999999987,0,0,0,0,0,13,0,0,26,0,0,0,0,21.99999999,0,45.99999999,0,19.00000001,0,4.999999987,15,143
75,ADLIB,7/11/2017,aft_Ab,1373.999999,993,705,514,45.00000005,135,296.9999999,233,458,156,724.0000001,594.9999999,439.0000001,3.99999994,31,0,357,483.0000001,257,146,151,0,66.99999998,63.00000004,0,137,14.99999997,16.99999994,29.00000003,99.00000003,0,1866.000001,148,187.9999999,0,81.00000003,14.99999997,83,112.9999999,37.99999996,71.99999997,50.99999996,0,27.00000006,106,16.99999994,16.99999994,57,9.999999981,8.000000012,0,91.00000002,76.99999996,40.99999998,0,9.000000062,0,8.000000012,4.999999991,141.0000001,0,19.99999996,19.99999996,31,63.99999996,0,60.99999994,0,40.99999998,0,19.99999996,71.99999997,66.00000006,1.99999997,3.99999994,8.000000012,0,0,37.99999996,40.99999998,22.00000006,0,0,71.00000005,11.00000003,0,0,17.99999999,14.00000005,35.99999999,0,42.00000003,0,0,0,14.00000005,0,16.00000002,1.99999997,19.00000004,0,6.999999961,14.99999997,0,0,68.99999995,568.9999999
83,ADLIB,7/11/2017,aft_Ab,3707,3867,2496,2164,153,352,142.9999999,98.00000011,1168,490.0000001,877,1329,148,96.00000005,88.00000005,201.9999999,34.99999999,196.9999999,147,209,381,0,429.9999999,153,0,133.0000001,16.99999992,157.0000001,34.99999999,86.9999999,0,193,136.0000001,137,13.99999995,149.0000001,70.99999989,7.000000094,109.0000001,21.00000004,139,0,26.00000007,26.99999998,166,354,59.99999991,123,45.00000005,23.0000001,0,47.00000012,102,96.00000005,0,21.99999995,0,268.9999999,0,94.9999999,0,0,225.9999999,0,115,8.000000004,29.00000005,0,21.99999995,0,11.99999989,32.00000002,144.0000001,5.999999943,8.999999915,0,8.999999915,0,96.00000005,0,0,62.99999988,5.000000033,88.00000005,32.00000002,0,0,51.99999991,177,0,18.00000007,0,19.99999989,0,0,16.99999992,16.00000001,0,0,126.9999999,0,42.00000008,0,0,0,0,775.9999999
86,ADLIB,7/11/2017,aft_Ab,1604.999999,1396,1248,984,885.0000001,27.00000001,70.99999995,305,523,165,207,167,301,299,372,362,992.9999999,56.99999994,118,88.00000002,467,0,21.00000002,60,0,219,8.000000026,163.9999999,12.99999999,16.00000005,0,0,145,70.99999995,7.000000006,63.99999994,17.99999996,0,42.00000004,58.99999998,21.00000002,0,4.999999967,35.00000003,42.00000004,30.99999995,16.99999994,43.00000006,45.99999998,3.999999948,0,51.99999997,67,20,0,0,0,16.99999994,5.999999987,0,14.00000001,0,16.99999994,4.999999967,32.99999999,36.99999994,0,0,16.00000005,27.00000001,0,0,0,0,2.000000039,0,15.00000003,0,54.00000001,11.99999997,205,23.00000006,0,23.99999995,40,0,0,15.00000003,0,0,0,31.99999997,30.99999995,0,0,27.00000001,0,8.000000026,0,40,0,17.99999996,0,0,0,16.99999994,404.0000001
90,ADLIB,7/11/2017,aft_Ab,297,379,403,464,313,47.99999997,15.99999997,812.0000001,558,45.00000002,52,177,0,27.99999998,84,48.99999998,0,57.00000002,75.00000001,67.00000002,85,4.000000023,0,39.99999999,0,249,16.99999998,0,6.99999998,37.99999998,0,133,195,26.99999997,0,35.00000002,31,0,0,48.99999998,60.99999999,0,27.99999998,0,12.00000001,13.00000001,0,15.00000003,3.000000017,0,0,2.000000012,38.99999998,14.00000002,0,40.99999999,13.00000001,0,9.999999997,24.00000002,0,92.99999999,4.000000023,4.000000023,26.99999997,0,18.99999999,212,0,0,0,11,0,0,0,0,0,0,91.99999998,0,0,15.00000003,0,11,24.00000002,0,0,0,49.99999998,12.00000001,4.000000023,0,0,19.99999999,0,15.00000003,0,0,32,33.00000001,0,9.999999997,12.00000001,7.999999985,5.000000029,0,255
251,ADLIB,7/11/2017,aft_Ab,3780,1637,1008,1047,172.0000001,825.0000001,302,122,631,39.00000005,257,577,336.9999999,10.00000007,293.9999999,28.99999998,128,210,248,242.0000001,338,0,538,82.00000007,54,64.00000007,10.00000007,188.0000001,34.99999992,95.00000003,0,509,48.00000005,102.0000001,0,68.99999994,12.99999996,0,156,32.00000004,149.9999999,0,7.999999924,14.00000004,109.0000001,12.99999996,130,86.99999994,0,0,0,75.99999996,14.00000004,91.99999998,0,32.99999994,0,43.00000002,10.00000007,30.00000005,0,37.00000007,115,10.00000007,59.99999994,0,9,0,0,0,7.999999924,32.00000004,81,7.000000018,3.999999962,0,14.99999994,0,66.00000005,135,0,61.00000002,23.00000004,18,18,0,0,34.99999992,27,34.00000002,3.999999962,113,0,0,39.99999996,19.00000007,0,63,5.999999943,124.9999999,0,81,0,0,0,54,573.0000001
254,ADLIB,7/11/2017,aft_Ab,3502.999999,3307,1179,1556,495,659.0000001,354,76.00000009,834.0000001,478.9999999,535.9999999,813,337.0000001,123.9999999,142,313.0000001,282.0000001,113,196.0000001,371.0000001,611,0,690.0000001,81.00000005,75.00000009,181,51.00000006,365.0000001,29.99999999,32.99999997,9.999999923,70.9999999,50.00000006,141,49.00000007,143,61.99999997,15.00000011,162.0000001,97.99999992,174,13.99999989,77.00000008,33.99999996,124.9999999,38.99999992,55.00000002,119,49.00000007,9.999999923,0,58.99999999,207,147,0,12.9999999,19.00000008,93.99999995,4.999999962,42.99999989,0,0,206,0,41.9999999,2.999999977,229,0,40.99999991,21.00000006,25.00000003,4.999999962,100.9999999,21.00000006,6.999999946,0,23.00000005,0,212.9999999,5.999999954,105.0000001,9.999999923,0,5.999999954,41.9999999,0,0,29,194.0000001,0,17.00000009,69.99999991,13.99999989,0,16.0000001,21.00000006,4.999999962,0,23.00000005,55.00000002,0,51.00000006,0,2.999999977,0,38.99999992,797.9999999
257,ADLIB,7/11/2017,aft_Ab,1179,751.9999999,776.0000002,537,220,48.99999997,242,77.99999998,372,40.99999997,117,150,233,2.999999971,143,200,150,99.99999999,63.99999997,39.99999998,121,0,60.00000001,71.99999997,9.999999977,75.00000001,0,98.00000001,7.999999996,24.99999998,0,0,89.00000002,60.00000001,10.99999997,29.00000001,30,4.000000035,69,4.000000035,27.00000003,0,29.00000001,43.00000003,20.00000003,37.00000001,7.000000006,30,39.99999998,15.99999999,0,55.99999997,142,80.00000004,0,0,0,10.99999997,0,8.999999986,0,0,0,0,43.00000003,6.000000016,16.99999998,0,7.000000006,0,13.00000002,10.99999997,0,7.000000006,2.999999971,0,0,0,23,24.99999998,0,12.00000003,0,8.999999986,16.99999998,0,22.00000001,0,36.00000002,0,5.000000026,0,44.00000002,0,16.99999998,10.99999997,0,0,10.99999997,0,0,13.00000002,0,0,0,13.00000002,324
73,HA,7/11/2017,aft_Ab,2518.000001,1092,679,1116,8.999999943,37.00000006,220.0000001,19.99999996,315,61.99999995,278,1022,339,5.999999962,72.99999996,0,61.00000004,78.00000002,68.00000004,99.00000001,207,5.000000053,445,47.99999995,0,44.00000006,14,124,0,0,0,82.00000003,92.00000001,125.0000001,0,54.99999995,29.99999994,0,67,68.00000004,112,2.999999981,97.99999997,2.999999981,48.99999999,124,1.999999945,15.99999994,60,0,0,0,333.0000001,0,0,0,0,12.99999996,0,1177,0,0,0,0,23.99999998,0,71.00000002,0,0,0,0,0,83.99999998,0,0,0,0,0,44.00000006,36.00000003,30.99999997,4.000000017,5.999999962,40.00000004,12.99999996,0,0,82.00000003,0,0,0,0,0,44.00000006,0,0,4.000000017,62.99999998,6.999999998,20.99999999,0,37.00000006,0,0,0,37.99999997,554
77,HA,7/11/2017,aft_Ab,3596,2082.000001,3975,267.9999999,31.00000005,144,1539,103.0000001,88.99999993,6.999999991,86,189.0000001,12.00000003,485.9999999,5.00000004,54.99999995,313,398,5.00000004,118,57.00000006,0,81.99999994,35.99999993,128.9999999,110.0000001,14.99999996,8.999999942,13.00000001,0,0,145,18.00000005,205,0,31.00000005,79.00000001,0,59.99999999,0,33,0,7.999999966,0,66.99999998,0,37.00000007,70.00000007,78.00000004,0,4.000000065,38.00000004,0,0,0,0,17.00000007,0,0,0,0,0,38.00000004,0,34.99999995,0,52.00000002,0,0,0,0,1.999999951,41.99999994,11.00000006,40.99999997,0,12.00000003,0,0,32.00000003,4.000000065,6.999999991,13.00000001,37.00000007,13.99999998,0,17.00000007,59.99999999,0,61.99999994,0,0,17.00000007,0,0,13.00000001,0,0,2.999999926,37.00000007,0,15.99999993,0,0,0,17.00000007,863
87,HA,7/11/2017,aft_Ab,1461.999999,1261,748,174,185,199,545,174,600,236.9999999,590.0000001,270,512,0,43.99999998,0,405.0000001,302.0000001,328,95.00000005,55.00000004,3.999999976,68.99999996,73.00000006,28.99999995,126,16.00000003,76.00000004,21.99999999,81.00000001,3.999999976,570.0000001,164,132.9999999,20,47.99999996,12.00000005,0,127,46.99999997,42.99999999,386,15.00000003,17.00000002,85.99999998,0,94.00000006,37.00000003,60.00000001,0,0,38.00000002,74.00000005,22.99999999,0,7.999999953,112.9999999,0,24.99999997,137,0,0,24.99999997,0,53.00000005,0,9.999999941,0,36.00000003,0,0,15.00000003,35.00000004,0,6.999999959,8.999999947,0,0,0,0,7.999999953,0,0,15.00000003,20,0,2.999999982,0,40.00000001,64.99999998,0,1.999999988,0,26.99999996,0,0,58.00000002,12.00000005,9.999999941,6.999999959,0,5.999999965,23.99999998,0,0,22.99999999,720
88,HA,7/11/2017,aft_Ab,3121,2767,516.0000001,346.0000001,113.9999999,343.9999999,376,667.0000001,706.9999999,0,552.9999999,848,401.0000001,16.00000005,303,0,221,579.9999999,88.00000001,171.0000001,113.9999999,52.99999991,146,121,187,251,19.99999993,166,16.99999993,190,46.99999991,258,65.00000009,307.0000001,0,25.00000005,13.00000005,0,95.99999995,5.999999997,44.99999998,43.00000004,103,13.00000005,154,0,43.99999992,100,0,68.99999996,0,73.00000002,49.00000003,0,158.9999999,109,100,0,22.00000005,83.00000008,0,427,41.99999998,0,52.99999991,0,115,0,28.00000005,0,0,95.00000007,83.00000008,0,31.00000004,37.99999992,4.999999937,0,0,37.00000004,37.00000004,23.99999999,37.00000004,46.99999991,22.99999993,46.00000004,7.999999936,0,0,65.99999996,17.99999999,0,31.00000004,16.00000005,55.00000003,10.00000005,10.00000005,38.99999998,2.999999998,55.99999991,46.99999991,8.999999995,37.00000004,0,10.00000005,19.99999993,1026
242,HA,7/11/2017,aft_Ab,838.9999999,586.0000001,235,43.99999998,172,31,59.99999999,36.00000001,62.99999999,0,120,140,68.99999999,3.999999983,8.999999993,8.000000008,48.99999999,113,16.00000002,43.99999998,22.00000001,0,27.00000002,11.99999999,64.00000002,31,5.00000001,193,8.000000008,23.99999998,16.00000002,446,16.00000002,31.99999999,0,11.99999999,5.999999995,0,0,0,0,0,0,0,14,0,0,13.00000002,0,0,0,11.00000001,0,2.000000012,13.00000002,2.999999998,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,16.00000002,0,0,14,0,0,0,0,0,10.00000002,0,33.00000002,0,0,0,20.99999998,0,25.00000001,0,51,0,0,16.00000002,0,0,0,0,19.00000001,0,2.999999998,0,0,0,0,312
258,HA,7/11/2017,aft_Ab,3034,1405,7809,665.0000001,2257,660.9999999,646.0000001,122.9999999,1607,157,414.0000001,474,528,179.9999999,260.9999999,19.99999995,4157.000001,92.99999999,128.0000001,150.9999999,122.9999999,5.000000143,74.99999997,141.9999999,0,418,114.9999999,212,29.99999993,80.00000011,15.00000012,46.99999998,259,89.00000012,0,33.00000014,133.9999999,7.000000076,113.9999999,24.00000013,25.00000009,0,63.00000006,270.9999999,126.0000001,9.999999975,255.0000002,116.0000002,137.0000001,0,0,83.00000001,260,27.99999999,0,7.000000076,27.99999999,0,1.999999933,31.99999986,0,7.000000076,181.0000001,0,59.99999985,0,7.000000076,0,442.0000001,27.99999999,0,9.000000009,65,0,9.000000009,0,0,0,111,28.99999996,372,0,0,0,28.99999996,0,0,0,18.99999998,0,0,117.0000001,39.9999999,72.00000007,0,30.99999989,9.000000009,0,6.00000011,0,0,39.9999999,0,0,9.999999975,18.99999998,1275
79,LA,7/11/2017,aft_Ab,0,0,0,0,0,9.999999965,0,0,11.00000002,0,0,0,5.000000024,6.999999967,0,0,0,0,0,5.000000024,0,0,0,0,0,0,0,0,8054,0,0,5.999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.999999965,0,0,0,0,0,0,0,0,0,0,63.00000003,0,0,0,0,0,0,0,0,0,0,28.00000003
85,LA,7/11/2017,aft_Ab,2433,2006.999999,249,231.0000001,469,2509.000001,659,841.9999999,554,212.0000001,649,773.9999999,498.0000001,7.000000037,354,22.00000009,371,461.9999999,193.9999999,174,0,14.00000007,28.99999993,216,327,250,10.99999995,81.99999991,28.99999993,328,8.999999992,7.000000037,97.99999994,170.0000001,0,50.00000004,33.00000004,0,206,101.0000001,154,256.0000001,118.0000001,52,109.0000001,0,13.0000001,181,23.00000007,438.0000001,0,15.00000005,70.99999996,35.99999997,24.00000004,58.00000006,60.00000001,3.99999991,45.99999994,26,0,11.99999992,39.0000001,0,55.99999991,0,34.99999999,0,19.99999994,0,0,75.00000006,34.00000001,29.99999991,5.000000082,562,0,0,57.00000008,8.000000015,52,70.99999996,34.00000001,42.00000003,18.99999996,69,0,8.000000015,0,42.00000003,52,0,11.99999992,0,0,0,0,24.00000004,36.99999995,26.99999998,24.00000004,11.99999992,8.000000015,0,0,22.00000009,735
89,LA,7/11/2017,aft_Ab,2566,3454.000001,949.9999999,454.0000001,379,446.0000001,703,464,655.0000001,243,476.0000001,719.9999999,392.0000001,12.00000003,425.0000001,9.999999991,222,546,245.0000001,146,118,0,89.00000009,89.00000009,393.0000001,170,44.00000004,180,0,147,7.999999954,158,95.00000001,323,0,69.99999994,28.99999995,0,29.99999997,118,183.0000001,74.00000001,13.00000005,17.99999995,69.99999994,0,110.0000001,59.99999995,28.99999995,29.99999997,0,27.99999994,68.00000009,8.999999973,149,49.99999995,161.0000001,4.000000074,61.99999998,215.0000001,0,57.00000008,59.99999995,0,49.99999995,0,87.00000006,0,35.00000006,0,0,76.00000005,36.99999991,15.00000008,13.00000005,116,21,0,0,110.9999999,82.99999998,27.99999994,15.99999991,92.99999997,14.00000006,30.99999999,0,12.00000003,0,84,23.00000004,0,19.99999998,0,109.0000001,0,30.99999999,38.99999995,25.00000007,82.99999998,0,24.00000006,0,0,5.999999917,8.999999973,1000
91,LA,7/11/2017,aft_Ab,2154,1863.999999,824,213.9999999,482,269.0000001,689.9999999,232.9999999,252,106,532,450,232.0000001,0,46.99999993,31,351,1596,199,194.0000001,89.99999992,3.999999938,38.00000003,58.00000007,11.99999999,83.00000007,9.00000008,378,16.99999996,359,9.00000008,448.9999999,93.00000001,104,0,47.99999996,5.999999995,0,0,118,120.9999999,91.99999998,8.000000052,8.000000052,118,0,63.00000003,45.00000005,59.99999995,176.9999999,0,59.99999995,46.00000008,11.99999999,0,14.00000005,46.00000008,2.000000057,8.000000052,308,0,188.0000001,9.00000008,0,38.00000003,0,71.00000008,0,328,65.99999994,0,216,19.00000001,3.999999938,0,846,0,0,0,15.00000008,11.99999999,14.00000005,0,33.00000006,8.000000052,0,0,8.000000052,0,81.00000002,0,316,0,0,15.00000008,0,265,17.99999998,10.99999996,16.99999996,0,0,28.99999994,0,0,23.99999998,1248
243,LA,7/11/2017,aft_Ab,1028,3060,375,189,193,329,34.00000003,244,171,106,0,121,179,5.999999995,179,20.00000001,25.00000004,25.00000004,46.00000002,26.99999998,25.00000004,0,47.99999996,34.00000003,206,55.00000002,0,239,11.00000002,0,41.99999997,5.999999995,60.00000004,40.00000003,0,17.00000002,9.999999963,43.00000003,22.00000004,41.99999997,17.00000002,0,17.00000002,0,41,0,0,15.99999996,0,19.00000004,0,0,0,0,176,22.00000004,17.99999999,0,98.00000004,5.999999995,0,216,9.999999963,0,17.99999999,0,23.00000001,0,0,0,0,0,14.99999999,140,6.999999965,5.000000025,5.999999995,0,0,5.000000025,14.00000002,6.999999965,44,2.999999998,6.999999965,0,0,0,0,0,37.00000003,0,0,0,0,0,0,0,12.99999996,0,11.00000002,14.99999999,0,0,6.999999965,0,502
